ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
20839.8271450461	70868.088780905	3077	179.988136594549	0	0.000120968599777502	0.000116145750879817	0.000121144799140336	160.287350643356	160.281857202647	2.17051748026351	2.10480582719682	2.10480582719682
20840.3871450461	70809.2147321962	3076	179.946287674508	0	0.000122207936635417	0.000117341930650525	0.000122386344224928	160.25029645409	160.245119893727	2.18904008422813	2.12313053849986	2.12313053849986
20842.0671450461	70630.8085765091	3074	179.990750565813	0	0.000126021568036604	0.000121024081568768	0.000126206952857695	160.153446330282	160.149374418042	2.24648582690726	2.17886204114458	2.17886204114458
20843.1871450461	70510.3653938606	3073	179.973920295803	0	0.000128645902587379	0.000123558695296981	0.000128835832482784	160.101376178115	160.098057511261	2.28600604142332	2.21720053884424	2.21720053884424
20844.3071450462	70388.6996270352	3072	179.9846847814	0	0.000131337370266007	0.000126159325867242	0.000131532304628201	160.059756434691	160.057195547897	2.32609965651546	2.25632892599749	2.25632892599749
20845.4271450462	70265.7955252397	3070	179.991055196121	0	0.000134097525887482	0.000128826992473171	0.000134297357622373	160.029002411114	160.027230536957	2.36733226232807	2.29635357555154	2.29635357555154
20846.5471450462	70141.6370704648	3069	179.95666543194	0	0.000136928172287156	0.000131563773573522	0.000137133075839611	160.009404091966	160.008558268447	2.40972075200082	2.33741752342726	2.33741752342726
20847.6671450462	70016.2080365581	3067	179.987647341239	0	0.000139830493850837	0.000134370704720457	0.000140040458643869	160.001645142164	160.001649183038	2.45279585105828	2.37921157716421	2.37921157716421
20848.7871450463	69889.491823938	3066	179.972080762991	0	0.000142794840926734	0.000137237218688952	0.000143008010116336	160.011291309077	160.013185572578	2.4970698603657	2.42190505260264	2.42190505260264
20849.9071450463	69761.4716241377	3064	179.983607071076	0	0.000145799545346079	0.000140144897579305	0.000146015789054451	160.049672290602	160.053511245122	2.54131631976806	2.46497154398388	2.46497154398388
20851.0271450463	69632.1302783865	3062	179.986270367476	0	0.000148847044848194	0.000143096448830368	0.000149066475844037	160.116973175342	160.122899152759	2.58632162361699	2.50856998629634	2.50856998629634
20852.1471450463	69501.4503438188	3061	179.985524467047	0	0.000151941133311128	0.000146095501044233	0.000152163712812775	160.21329271307	160.221468365485	2.6318097435487	2.55273999447122	2.55273999447122
